Ticker,SMP500,Days Held
-0.10277754131940005,-0.05592750368399458,256.0
-0.10391084364031974,-0.02280144434650509,9.0
0.4426941318611493,0.028903892549654007,78.0
0.3020958190936651,0.0028715170489800766,343.0
0.3412992600543741,0.008235327749485285,205.0
0.3003638619424543,-0.057312196937103835,271.0
-0.10800696716381292,0.006345378925071886,44.0
-0.13571899061213005,0.010314828963367873,45.0
-0.10185909277651527,-0.000539239776299712,16.0
-0.12124578101564207,-0.09260031597600442,163.0
-0.13310814278342625,-0.017952556626403982,19.0
-0.11674195300659927,-0.08572050132455367,186.0
-0.12337352939896787,0.01003084976872263,32.0
-0.10406101774265261,0.004256150992831053,63.0
-0.12064026363918388,-0.06163637564918431,185.0
-0.11890187914484023,-0.003969450038295988,22.0
-0.10176450743923986,-0.031838455340187824,10.0
-0.10319397644001321,0.017063510844757185,148.0
0.3209842742076672,0.007224816606877004,242.0
0.3211594281878833,0.033252328748371814,136.0
0.3143142678518758,-0.010815280484751175,309.0
-0.12980366958889233,-0.008108999029344678,23.0
-0.1282287261868664,-0.02280144434650509,9.0
0.3102894041640078,-0.03303857818152358,179.0
-0.1074675932858793,0.02516278315574362,117.0
-0.1069300476863417,-0.09260031597600442,163.0
-0.10007908033288043,0.015047114681686617,225.0
-0.10517772143380642,0.021032960883053176,122.0
-0.10028552878254188,0.012744136182597548,113.0
-0.10361383465642898,-0.030711282886538897,20.0
-0.11627909555636291,0.22493002329529158,1213.0
-0.10917642390912055,0.25404243008061195,712.0
-0.1276523548023654,0.03286859784728744,96.0
0.472873246548051,-0.006821454341301295,46.0
0.3039860537037215,0.033830594016621064,95.0
-0.10486890014565857,-0.018841661717309062,11.0
0.30406632081726115,0.03171704928848462,100.0
-0.11016652027787255,0.01682544348201334,107.0
0.30452612468130863,0.020814346957025817,43.0
0.32024728129002755,0.028131448769789572,88.0
-0.10272412371101412,-0.0580312623845145,183.0
-0.15426074995183683,0.03404920794264842,137.0
-0.1043849424274577,0.00458650356146165,142.0
0.32281452877759886,0.01959482998823186,42.0
-0.10569620646058406,-0.08642017264450612,262.0
-0.10706788493877249,-0.030711282886538897,20.0
-0.12378023952355852,0.008235327749485285,205.0
0.0,0.0,1.0
-0.8333333333333334,0.020231336948114007,150.0
0.3012345490373829,0.042002736098537115,30.0
-0.10877031412298982,0.021032960883053176,122.0
0.3312223247970724,0.027480351732370057,80.0
-0.10231396609943516,-0.04242053182137427,161.0
0.32174274740119896,0.012238821302035126,155.0
-0.10685245483643045,-0.030711282886538897,20.0
0.3056145636523999,-0.01044115768350848,308.0
-0.15456366509804928,-0.033009398026448845,255.0
-0.1037897263343987,-0.09260031597600442,163.0
-0.10072983112153873,-0.027227634982830564,18.0
-0.12056737588652482,0.0007239288065897805,62.0
-0.10616096633063588,0.40311435287608977,930.0
-0.10262981207481281,-0.030711282886538897,20.0
0.30340904163829246,0.057292862118903914,419.0
-0.12143209197443354,-0.017617340698594264,240.0
0.30103355384191327,0.17338943040218677,604.0
0.3205447993500009,0.06801087542007266,477.0
-0.11111104659737117,-0.0851472180340001,269.0
-0.1174726917319485,-0.04242053182137427,161.0
-0.10208127207990726,0.0010054020513978006,9.0
0.312404321139091,0.016631027733365028,69.0
0.31315391142492643,-0.034860558595945834,293.0
0.3070692021206793,0.013623573864402666,60.0
0.301193863953674,0.01935676262548801,147.0
-0.1095519407354668,0.010241997194197609,108.0
-0.10719826290816102,-0.1002526337165779,279.0
-0.10206859797506034,-0.0815858156926841,260.0
0.3009798678788513,0.026591187332206695,77.0
0.5114154594957327,0.020474267670036975,31.0
0.30415326723082736,0.06232632025077852,423.0
-0.15397231411223175,0.0013847525623675403,57.0
-0.1095889338185277,0.006345378925071886,44.0
0.3180518875022202,0.03286859784728744,96.0
-0.10552762690248141,-0.017320913025700956,12.0
-0.10050959040162177,-0.02280144434650509,9.0
-0.11111139868618657,0.009338242716496883,125.0
0.3007287611184138,0.017063510844757185,148.0
-0.11049729743260153,-0.014546663160303317,7.0
-0.14769964708770367,-0.03432728499697116,28.0
0.30345543672373443,0.2826742117532683,1025.0
0.3230590522690073,0.10237098249463518,509.0
-0.10647434172181792,-0.012671245104169003,13.0
0.30730565350202,0.14461186657267336,579.0
0.300703651307801,0.015032524604149252,227.0
-0.14136062062020024,-0.08016227487540015,162.0
-0.17323051326393757,-0.04911995996900626,12.0
-0.3170731618672449,0.051367526582813974,83.0
-0.10663511943979481,-0.042950127115230406,33.0
0.3469744563223187,0.027830157737717142,362.0
0.3026954136855833,-0.10008259407308348,278.0
0.24100179394998453,0.6456092478853364,643.0
0.30102001945488627,0.14541349050761251,570.0
-0.1443779184861616,0.024677468640579726,24.0
0.3053198324719764,-0.00855601290901592,304.0
0.0,0.0,1.0
-0.10359749951657092,0.01066463496871496,109.0
0.310578515940616,0.03135265320560017,93.0
-0.10484178334735336,0.02353023651227399,71.0
-0.10194827049803493,-0.05643762261447784,173.0
-0.11004939700185158,-0.017087709022136233,8.0
-0.10376043222433715,-0.08016227487540015,162.0
0.3045395422415969,0.09133708808385665,489.0
-0.1010625486069914,-0.027009021056803206,3.0
0.3121343845979152,0.025527179238628073,38.0
-0.1309653460742841,-0.08016227487540015,162.0
0.3291457958818197,-0.0065056325409497805,6.0
0.31376141661360024,0.0510446317588979,469.0
-0.10408275339602985,-0.0919298248111267,265.0
-0.2079257757804635,-0.017952556626403982,19.0
-0.1018150578246143,0.020474267670036975,31.0
-0.12793191894217004,-0.07013408755730906,168.0
-0.11547093264343421,-0.027227634982830564,18.0
0.31662863323985463,-0.017320913025700956,12.0
-0.10887363977354608,-0.05592750368399458,256.0
0.43428570883614676,-0.01569328905066873,4.0
-0.10087512593372483,-0.006821454341301295,46.0
0.40555739001615876,-0.0012851080682624839,2.0
-0.1000000108372079,0.4296885605401595,741.0
0.31111053997789717,0.15317754689078925,562.0
0.3241287151081465,-0.057312196937103835,271.0
-0.13803343656370948,-0.08016227487540015,162.0
-0.10814597426714419,-0.030711282886538897,20.0
-0.10376443120080986,-0.08016227487540015,162.0
0.3034681902441094,-0.03879602442924625,292.0
-0.10137363716180336,0.021032960883053176,122.0
-0.14760743763874878,-0.02280144434650509,9.0
-0.10798943003931918,-0.027009021056803206,3.0
-0.1061946715938151,-0.027009021056803206,3.0
0.4186665925416112,-0.000539239776299712,16.0
0.35044641585163866,0.007224816606877004,242.0
2.3999998013178585,0.1640022494794279,111.0
-0.10070526095200442,-0.0580312623845145,183.0
0.30373627237000295,0.034836241800050224,382.0
0.3166132281736239,-0.006821454341301295,46.0
-0.10023161719526924,0.012321498408080198,150.0
0.3150086919372142,0.027480351732370057,80.0
-0.1991625228368439,-0.012671245104169003,13.0
-0.10677896191036587,-0.022267008620126216,239.0
0.3063811579169194,-0.07509957727919252,268.0
-0.11000000651640277,-0.044355932886527435,11.0
0.31063112660821735,-0.006821454341301295,46.0
-0.13736263682130725,0.010314828963367873,45.0
0.32801527534287545,0.012744136182597548,113.0
0.3186197043440228,0.026008177323294884,103.0
-0.12924061648746468,-0.09260031597600442,163.0
-0.10914153438293342,0.02027498856220954,214.0
-0.10237632170286771,-0.017087709022136233,8.0
-0.11213132508137187,0.01899236654260356,75.0
0.025,-0.08369073187421157,303.0
0.0,0.0,0.0
-0.10443665210336728,0.018287891172730268,106.0
-0.10505835781736482,-0.014546663160303317,7.0
-0.11893587022436031,-0.0065056325409497805,6.0
-0.1316355609951588,-0.08016227487540015,162.0
-0.1028768140716551,0.02052278264331163,115.0
0.30498212352790527,0.003852848036513626,315.0
-0.12869561236837637,-0.031838455340187824,10.0
-0.13298733547689684,-0.08799922233700541,267.0
-0.13866258283456845,-0.05592750368399458,256.0
0.3270871102018494,0.02516278315574362,117.0
-0.11889911459764901,-0.017087709022136233,8.0
-0.10566228918277829,0.027830157737717142,36.0
0.30340888112445275,0.18031781933617044,611.0
0.3101116893545722,0.024613816661085666,111.0
-0.11892935608880227,-0.12074057428374473,26.0
0.30970266733894486,0.021032960883053176,122.0
-0.10314461377193498,0.01066463496871496,86.0
-0.10171089031596664,0.01116508649009826,73.0
0.0,0.0,1.0
-0.16833606013888794,0.024642878197643832,80.0
0.3137900822331722,0.027145135804560336,105.0
0.3045068799671771,0.020231336948114007,149.0
-0.11616018252741249,0.009338242716496883,125.0
-0.10733320814479792,-0.07005283136489408,82.0
-0.11437581038618268,-0.027227634982830564,18.0
0.3054506952768085,0.016631027733365028,69.0
-0.10013081685978534,-0.014546663160303317,7.0
-0.19512194412794215,-0.017320913025700956,12.0
-0.10677263633604529,0.022733475936513946,72.0
-0.12256690354959975,-0.08016227487540015,162.0
-0.12132727568151731,0.014711898753876898,29.0
-0.10616157767744655,-0.003969450038295988,22.0
-0.12280700653653823,-0.027227634982830564,18.0
0.30825447180909366,0.004707968922423134,61.0
-0.10272848746184447,-0.007924369308312893,243.0
-0.20466926353041168,0.013108532265482,466.0
-0.10910372058191481,0.01957051319233625,91.0
-0.10091746383532921,-0.028172666994546392,3.0
-0.10059320682280888,0.010402369428592068,159.0
-0.10925961861512733,-0.09662326296527075,264.0
-0.1027098257432355,-0.08572050132455367,186.0
-0.10015967779797658,-0.024374963905216984,113.0
-0.1035478732875158,-0.031838455340187824,10.0
0.3027030293328641,0.07118356488260859,486.0
-0.11219471148502813,-0.09948499398663431,277.0
-0.11764705882352941,-0.0055679531675117645,26.0
-0.10741396543040242,-0.031838455340187824,10.0
-0.10620690870109473,0.10845371011685427,74.0
-0.12953625976105076,-0.01569328905066873,4.0
0.34429079805600504,-0.003969450038295988,22.0
0.3430000305175781,0.027145135804560336,105.0
-0.15000002432842596,0.14541432230372123,176.0
-0.10707455845836633,0.027183924059476748,139.0
-0.10476178116566044,0.01066463496871496,86.0
-0.10739471286926651,-0.07283175893354235,8.0
-0.12039582188015394,0.014091605518061455,2.0
-0.11953174203300164,-0.09662326296527075,264.0
0.3136942773372777,0.15137015655390434,542.0
-0.10975611079923454,-0.017320913025700956,12.0
-0.10089100691965314,-0.012671245104169003,13.0
-0.061846160888671876,0.11044609672157561,49.0
-0.1159555689600983,-0.0815858156926841,260.0
-0.11549930313210724,-0.01091729240899617,160.0
-0.13325555586406818,0.015095748273477837,53.0
0.3058823474413245,0.010402369428592068,159.0
-0.10435004854978328,-0.007924369308312893,243.0
0.30219621181215567,0.3630211756589585,1065.0
0.3333333333333333,-0.027009021056803206,3.0
-0.12182528647209748,-0.031838455340187824,10.0
0.3105945003666049,0.03135265320560017,93.0
0.30458157760321025,0.18505010505448918,609.0
-0.11570414794219391,-0.017617340698594264,240.0
0.35856060733543116,0.011514892495445345,66.0
0.3412698968347663,-0.018841661717309062,11.0
-0.1227801753090759,-0.014546663160303317,7.0
-0.10745488625476368,0.017063510844757185,148.0
-0.1804612047627805,-0.003099739074849114,15.0
0.3068536740877587,0.027145135804560336,105.0
-0.10000810598580488,0.041278769290187985,458.0
-0.10830751037811533,0.006345378925071886,44.0
0.30083168013023903,0.05676323044244588,392.0
0.3125,-0.017320913025700956,12.0
0.5000000372529024,0.020814346957025817,43.0
0.32437445498935313,0.060023341751689455,404.0
0.3069447407164864,0.016198663240489436,156.0
-0.10133908160792761,0.012238821302035126,155.0
0.3004150564620325,0.07483725242981135,487.0
-0.11654299843199457,-0.005597074013328214,129.0
0.3154122317107311,0.01899236654260356,75.0
0.3654260744838747,0.01516371668346898,209.0
0.3139190788993676,-0.003099739074849114,15.0
0.30651872766355215,0.0007239288065897805,62.0
-0.1111111009613202,0.010314828963367873,45.0
